,Zona,termino,menciones
3721,Esparza,Picadillo de papaya con zorrillo y pellejo de cerdo,0
3722,Esparza,Picadillo de papaya con zorrillo y tocino,0
3723,Esparza,Picadillo de papaya verde,0
3724,Esparza,Picadillo de papaya y zorrillo,0
3725,Esparza,picadillo de picante,0
3726,Esparza,Picadillo de plátano,0
3727,Esparza,Picadillo de plátano con cáscara,0
3728,Esparza,Picadillo de plátano con chorizo,0
3729,Esparza,Picadillo de plátano con zorrillo,0
3730,Esparza,Picadillo de plátano verde,0
3731,Esparza,Picadillo de turno,0
3732,Esparza,Picadillo de verdolaga,0
3733,Esparza,Picadillo de zorrillo con papa,0
3734,Esparza,Picadillo de zorrillo con papas y tocino,0
3735,Esparza,Picadillo del novio,0
3736,Esparza,Picadillo mixto de papaya,0
3737,Esparza,Picadillos de rábano con carne y de papaya verde,0
3738,Esparza,Picadillos de vainicas,0
3739,Esparza,pico de gallo,0
3740,Esparza,pinchos de camarón,0
3741,Esparza,pinchos de carne,0
3742,Esparza,Pinchos de mariscos ,0
3743,Esparza,Pinchos de pescado,0
3744,Esparza,pinchos de pollo,0
3745,Esparza,pinolillo,0
3746,Esparza,Pinto,0
3747,Esparza,pinto burrito,0
3748,Esparza,pintortilla,0
3749,Esparza,Piña colada,0
3750,Esparza,Pipián relleno con camarones,0
3751,Esparza,pizza,0
3752,Esparza,pizzero,0
3753,Esparza,Plantain tart,0
3754,Esparza,Plátano frito,0
3755,Esparza,plátano maduro y verde,0
3756,Esparza,Plátanos a la gloria,0
3757,Esparza,poke,0
3758,Esparza,pokes,0
3759,Esparza,pollo,0
3760,Esparza,Pollo achiotado,0
3761,Esparza,Pollo achiotado al horno,0
3762,Esparza,pollo al curry,0
3763,Esparza,Pollo arreglado,0
3764,Esparza,Pollo asado,0
3765,Esparza,Pollo enjarrado,0
3766,Esparza,Pollo frito,0
3767,Esparza,pollo pesto,0
3768,Esparza,Pollo relleno,0
3769,Esparza,pollo teriyaki,0
3770,Esparza,Ponche,0
3771,Esparza,Ponche casero,0
3772,Esparza,Postre de café,0
3773,Esparza,Postre de fresas,0
3774,Esparza,Postre de frutas,0
3775,Esparza,Postre de frutas con gelatina,0
3776,Esparza,Postre de higos,0
3777,Esparza,Postre de naranja,0
3778,Esparza,Postre de piña,0
3779,Esparza,Pozol,0
3780,Esparza,Pozol costarricense,0
3781,Esparza,pozol y pozole,0
3782,Esparza,Pozole,0
3783,Esparza,Prestiños,0
3784,Esparza,Pudín de elote,0
3785,Esparza,Pudín de yuca,0
3786,Esparza,pulpo,1
3787,Esparza,pulpo a la diabla,0
3788,Esparza,Pulpo a la parilla,0
3789,Esparza,pulpo al ajillo,0
3790,Esparza,Pulpo quepoa,0
3791,Esparza,pumpkin pudding,0
3792,Esparza,pupusas,0
3793,Esparza,Puré,0
3794,Esparza,Puritico rompope,0
3795,Esparza,Queque de ayote,0
3796,Esparza,Queque de banano,0
3797,Esparza,Queque de chayote,0
3798,Esparza,Queque de pejibaye,0
3799,Esparza,Queque frío,0
3800,Esparza,Queque seco con pasas y almendras,0
3801,Esparza,quesadilla,0
3802,Esparza,quesadilla de camarón,0
3803,Esparza,quesadilla de cerdo mechado,0
3804,Esparza,quesadilla de pollo,0
3805,Esparza,quesadilla de pollo buffalo,0
3806,Esparza,quesadilla de res,0
3807,Esparza,queso frito,0
3808,Esparza,Queso palmito,0
3809,Esparza,ramen,0
3810,Esparza,raspaditas,0
3811,Esparza,raspaditas con carne,0
3812,Esparza,ravioles de cantina,0
3813,Esparza,Refresco de arroz,0
3814,Esparza,Refresco de berenjena con arroz,0
3815,Esparza,Refresco de cáscaras de piña con arroz,0
3816,Esparza,Refresco de dulce con limón agrio,0
3817,Esparza,Refresco de resbaladera,0
3818,Esparza,Refresco natural,0
3819,Esparza,repochetas,0
3820,Esparza,Resbaladera,0
3821,Esparza,Resbaladera escazuceña,0
3822,Esparza,rice and beans,0
3823,Esparza,rice pudding,0
3824,Esparza,Rollo de carne,0
3825,Esparza,rollo de primavera de camarón,0
3826,Esparza,rollo primavera,0
3827,Esparza,Rollos de banano,0
3828,Esparza,Rompope,0
3829,Esparza,Ron,1
3830,Esparza,rondón,0
3831,Esparza,Rosca casera,0
3832,Esparza,rosquillas,0
3833,Esparza,sa ho fang,0
3834,Esparza,sachipapinacho,0
3835,Esparza,salchipapa,0
3836,Esparza,salchipapicarne,0
3837,Esparza,salmón,0
3838,Esparza,salmón a la parrilla,0
3839,Esparza,salpicón,0
3840,Esparza,Salpicón de atún,0
3841,Esparza,Salpicón de pescado,0
3842,Esparza,sandwich,0
3843,Esparza,sandwich de carne,0
3844,Esparza,sandwich de jamón,0
3845,Esparza,sandwich de pollo,0
3846,Esparza,sandwich especial,0
3847,Esparza,sangría,0
3848,Esparza,Semillas de marañón asadas,0
3849,Esparza,Sidra,0
3850,Esparza,soda club,0
3851,Esparza,sopa,0
3852,Esparza,sopa azteca,0
3853,Esparza,Sopa de albóndigas,0
3854,Esparza,Sopa de albóndigas de la abuela,0
3855,Esparza,sopa de camarón,0
3856,Esparza,Sopa de Chuchecas,0
3857,Esparza,Sopa de gallina criolla,0
3858,Esparza,Sopa de gallina criolla con arroz blanco,0
3859,Esparza,Sopa de guineo,0
3860,Esparza,Sopa de mariscos,0
3861,Esparza,Sopa de mariscos en leche,0
3862,Esparza,Sopa de mondongo,0
3863,Esparza,Sopa de Patacones,0
3864,Esparza,Sopa de pescado con coco,0
3865,Esparza,Sopa de plátano verde,0
3866,Esparza,Sopa de Pollo,0
3867,Esparza,Sopa de quelites mixtos,0
3868,Esparza,Sopa de tortas de arroz,0
3869,Esparza,sopa negra,0
3870,Esparza,Sopa negra de frijoles con guineo,0
3871,Esparza,spaghetti con camarones,0
3872,Esparza,spaghetti frtti di mare,0
3873,Esparza,spaghetti frutos del mar,0
3874,Esparza,spagutti,0
3875,Esparza,súper sandwich,0
3876,Esparza,surtida,0
3877,Esparza,surtido,0
3878,Esparza,sushi,0
3879,Esparza,tabla de carnes,0
3880,Esparza,tabla de gallos,0
3881,Esparza,taco a la parilla,0
3882,Esparza,tacos,0
3883,Esparza,tacos al pastor,0
3884,Esparza,tacos chinos,0
3885,Esparza,tacos de birria,0
3886,Esparza,tacos de camarón,0
3887,Esparza,tajadas con carne,0
3888,Esparza,Tamal,0
3889,Esparza,Tamal asado,0
3890,Esparza,Tamal asado a la leña,0
3891,Esparza,Tamal asado aliñado,0
3892,Esparza,Tamal asado de maíz,0
3893,Esparza,Tamal de coco,0
3894,Esparza,Tamal de elote,0
3895,Esparza,tamal de maisena,0
3896,Esparza,Tamal de maíz,0
3897,Esparza,Tamal de maíz horneado,0
3898,Esparza,Tamal de masa,0
3899,Esparza,Tamal de pollo,0
3900,Esparza,Tamal de yuca,0
3901,Esparza,Tamal de yuca con queso,0
3902,Esparza,Tamal dulce de coco,0
3903,Esparza,Tamal dulce de yuca,0
3904,Esparza,Tamal mudo,0
3905,Esparza,tamal y tamales,0
3906,Esparza,Tamales,0
3907,Esparza,Tamales de cerdo,0
3908,Esparza,Tamales de elote asados,0
3909,Esparza,Tamales de elote en agua,0
3910,Esparza,Tamales de maíz con carne de cerdo,0
3911,Esparza,Tamales de plátano verde,0
3912,Esparza,Tamales en masa de guineo negro,0
3913,Esparza,Tamales mudos,0
3914,Esparza,Tamales típicos navideños,0
3915,Esparza,Tamalitos de elote,0
3916,Esparza,Tamarindo,0
3917,Esparza,Tanela,0
3918,Esparza,tapas españolas,0
3919,Esparza,tastadas de frutos rojos,0
3920,Esparza,té,0
3921,Esparza,Tequila,0
3922,Esparza,típica,0
3923,Esparza,típica y tradicional,0
3924,Esparza,Toronja en miel,0
3925,Esparza,Toronja rellena,0
3926,Esparza,Toronjas rellenas de cajeta de leche,0
3927,Esparza,torta chilena,0
3928,Esparza,Torta de arroz,0
3929,Esparza,Torta de arroz al horno caliente,0
3930,Esparza,Torta de arroz dulce,0
3931,Esparza,Torta de camarón,0
3932,Esparza,torta de huevo,0
3933,Esparza,Torta de níspero,0
3934,Esparza,Torta de plátano,0
3935,Esparza,tortas de carne,0
3936,Esparza,Tortas de hojas de remolacha,0
3937,Esparza,Tortas de yuca,0
3938,Esparza,tortilla,0
3939,Esparza,tortilla con queso,0
3940,Esparza,Tortilla de queso,0
3941,Esparza,tortillas aliñadas,0
3942,Esparza,Tortillas con arracache,0
3943,Esparza,Tortillas de maíz,0
3944,Esparza,Tortillas de maíz cascado,0
3945,Esparza,tortillas de zorrillo,0
3946,Esparza,tostadas,0
3947,Esparza,tostadas de camarón,0
3948,Esparza,tostadas francesas,0
3949,Esparza,trilogía de ceviche,0
3950,Esparza,Trucha rellena,0
3951,Esparza,turrón de coco,0
3952,Esparza,Turrón de maíz,0
3953,Esparza,Turrones,0
3954,Esparza,Vigorón,0
3955,Esparza,Vigorón especial de carnes mixtas,0
3956,Esparza,Vigorones,0
3957,Esparza,vino coyol,0
3958,Esparza,Vodka,0
3959,Esparza,vuelve a la vida,0
3960,Esparza,wantan,0
3961,Esparza,wantán,0
3962,Esparza,Whisky,0
3963,Esparza,wraps,0
3964,Esparza,yuca,0
3965,Esparza,yuca frita,0
3966,Esparza,yuplón con sal,0
3967,Esparza,yuquisalchipapicarne,0
3968,Esparza,Zopilotillo,0
3969,Esparza,Zopilotillo con dulce de tapa,0
3970,Jacó,Agua de Pipa,1
3971,Jacó,agua de sapo,0
3972,Jacó,agua dulce,0
3973,Jacó,Agua fresca,0
3974,Jacó,Aguardiente,1
3975,Jacó,alitas de pollo,31
3976,Jacó,almejas,12
3977,Jacó,almejas al ajillo,0
3978,Jacó,Almuercitos de repollo,0
3979,Jacó,Almuerzo campesino,0
3980,Jacó,Almuerzo envuelto en hoja,0
3981,Jacó,Almuerzo indígena,0
3982,Jacó,Angú de guineo,0
3983,Jacó,Arepas,3
3984,Jacó,aros de calamar fritos,0
3985,Jacó,arracache,2
3986,Jacó,Arroces,5
3987,Jacó,arrollados de pan,0
3988,Jacó,arroz cantonés,0
3989,Jacó,Arroz cantonés o comida china local,0
3990,Jacó,arroz cantonés/chino,0
3991,Jacó,arroz con atún,0
3992,Jacó,arroz con calamar,0
3993,Jacó,Arroz con camarones,36
3994,Jacó,Arroz con camarones y pollo,5
3995,Jacó,Arroz con cerdo,0
3996,Jacó,Arroz con leche,0
3997,Jacó,Arroz con leche con coco,0
3998,Jacó,Arroz con leche con miel de papaya,0
3999,Jacó,Arroz con mariscos,13
4000,Jacó,Arroz con palmito,1
4001,Jacó,Arroz con pescado seco,0
4002,Jacó,arroz con pianguas,0
4003,Jacó,Arroz con piña,0
4004,Jacó,Arroz con pollo,24
4005,Jacó,arroz con pulpo,1
4006,Jacó,Arroz de leche,0
4007,Jacó,Arroz de maíz,0
4008,Jacó,arroz frito,10
4009,Jacó,Arroz guacho,0
4010,Jacó,arroz mar y tierra,0
4011,Jacó,arroz paella,0
4012,Jacó,arrozarroz con almendras,0
4013,Jacó,asado,48
4014,Jacó,asiática,10
4015,Jacó,atol de ayote,0
4016,Jacó,Atol de maíz,0
4017,Jacó,Atoles,0
4018,Jacó,Atolillo de arroz de leche,0
4019,Jacó,atún aderezado,0
4020,Jacó,Ayote con dulce,0
4021,Jacó,ayote guiso,0
4022,Jacó,Ayote sazón en dulce,0
4023,Jacó,baguel de huevo,0
4024,Jacó,baguel de salmón,0
4025,Jacó,bami,0
4026,Jacó,banana fritters,0
4027,Jacó,Barbudos,0
4028,Jacó,batidos y frescos,0
4029,Jacó,bebida hiel,2
4030,Jacó,beefsteak,0
4031,Jacó,Bien me sabe,0
4032,Jacó,Biscocho,0
4033,Jacó,bisteck,200
4034,Jacó,Bizcocho,1
4035,Jacó,Bizcocho casero,0
4036,Jacó,Bizcocho típico de la abuela,0
4037,Jacó,blue crabs,0
4038,Jacó,Bocado de reina,0
4039,Jacó,bocas,22
4040,Jacó,bochinche de casado,0
4041,Jacó,bonetes,0
4042,Jacó,bowl de frutas con yogurt,0
4043,Jacó,Budin,0
4044,Jacó,Buñuelos,2
4045,Jacó,Buñuelos de naranja,0
4046,Jacó,burritos,148
4047,Jacó,Cabrilla en salsa,0
4048,Jacó,cacerola de queso,0
4049,Jacó,cachos,0
4050,Jacó,café,406
4051,Jacó,Café frío con mora,0
4052,Jacó,Cajeta de la paciencia,0
4053,Jacó,Cajeta de marañón,0
4054,Jacó,Cajetas con zanahoria y naranja agria,0
4055,Jacó,Cajetas de chayote,0
4056,Jacó,Cajetas de coco,0
4057,Jacó,Cajetas de leche,0
4058,Jacó,Cajetas de requesón,0
4059,Jacó,Cajetica cafetico,0
4060,Jacó,Cajetica chayote,0
4061,Jacó,Cajetica de dulce de coco,0
4062,Jacó,Cajetica linaza,0
4063,Jacó,Cajetica plátano,0
4064,Jacó,Cajetica remolacha,0
4065,Jacó,Cajetica sabores,0
4066,Jacó,Cajetica zanahoria,0
4067,Jacó,caldo de frijol,0
4068,Jacó,caldosas,0
4069,Jacó,caldozas,0
4070,Jacó,camarón a la diabla,0
4071,Jacó,camarón con arroz,10
4072,Jacó,camarón en salsa blanca,0
4073,Jacó,camarón en salsa criolla,0
4074,Jacó,camarón jumbo,1
4075,Jacó,camarones,335
4076,Jacó,camarones a la mantequilla,0
4077,Jacó,camarones a la milanesa,0
4078,Jacó,Camarones al ajillo,2
4079,Jacó,Camarones con arroz,17
4080,Jacó,camarones en salsa jalapeña,0
4081,Jacó,Camarones rayados con patacón,0
4082,Jacó,canasta de calamar,0
4083,Jacó,canasta de carne,1
4084,Jacó,canasta de pescado,1
4085,Jacó,canastas,0
4086,Jacó,canastas de camarón,0
4087,Jacó,canastas de ceviche,0
4088,Jacó,canelones,2
4089,Jacó,Cangrejos,73
4090,Jacó,cangrejos azules,2
4091,Jacó,capuchino frío,0
4092,Jacó,caracolitos con atún,2
4093,Jacó,carambola,0
4094,Jacó,Caramelo de chiverre,0
4095,Jacó,carbonara,6
4096,Jacó,caribeña,3
4097,Jacó,Carlota de café y chocolate,0
4098,Jacó,carne a la parrilla,15
4099,Jacó,Carne ahumada,2
4100,Jacó,Carne asada,10
4101,Jacó,Carne asada a la leña,0
4102,Jacó,Carne de cerdo ahumada,0
4103,Jacó,Carne desmechada,4
4104,Jacó,Carne en salsa,11
4105,Jacó,Carne mechada,4
4106,Jacó,carnes res,1
4107,Jacó,cas,2
4108,Jacó,Casado,146
4109,Jacó,Casado con carne de cerdo ahumada,0
4110,Jacó,casado con pollo,2
4111,Jacó,Casado de cerdo,2
4112,Jacó,casado tipico,2
4113,Jacó,casado vegetariano,1
4114,Jacó,Cazuela de mariscos,0
4115,Jacó,Cerveza,765
4116,Jacó,Ceviche,227
4117,Jacó,Ceviche de banano,0
4118,Jacó,Ceviche de camarón,6
4119,Jacó,Ceviche de chayote,0
4120,Jacó,Ceviche de chucheca,0
4121,Jacó,Ceviche de coco,0
4122,Jacó,Ceviche de coliflor,0
4123,Jacó,Ceviche de lentejas,0
4124,Jacó,Ceviche de manga,0
4125,Jacó,Ceviche de pechuga de pollo,0
4126,Jacó,Ceviche de pejibaye,0
4127,Jacó,Ceviche de pescado,9
4128,Jacó,Ceviche de piangua,0
4129,Jacó,Ceviche de piña,0
4130,Jacó,Ceviche de pipa,0
4131,Jacó,Ceviche de pipa tierna,0
4132,Jacó,Ceviche de plátano,0
4133,Jacó,Ceviche de plátano tierno,0
4134,Jacó,Ceviche de pulpo,0
4135,Jacó,Ceviche mixto,9
4136,Jacó,Ceviche mixto de pescado y camarón,0
4137,Jacó,Ceviche porteño,0
4138,Jacó,Ceviche tropical,0
4139,Jacó,ceviche vuelve a la vida,0
4140,Jacó,chalupas,5
4141,Jacó,Chancletas de chayote,0
4142,Jacó,chayote con maíz dulce,0
4143,Jacó,chicasquil,0
4144,Jacó,Chicha,1
4145,Jacó,Chicha de maíz,0
4146,Jacó,chicharrones,6
4147,Jacó,Chicheme,0
4148,Jacó,Chifrijo,4
4149,Jacó,chilaquiles,1
4150,Jacó,chile dulce relleno,0
4151,Jacó,Chile relleno,4
4152,Jacó,Chileras criollas,0
4153,Jacó,chimichurri,11
4154,Jacó,chinchiví,0
4155,Jacó,chino,0
4156,Jacó,chirrijo,0
4157,Jacó,Chocolate,61
4158,Jacó,chocolate con leche,0
4159,Jacó,chop suey,0
4160,Jacó,chorizo francés,0
4161,Jacó,chorreadas,0
4162,Jacó,Chorreadas de elote,0
4163,Jacó,chow mein,0
4164,Jacó,Chuchecas,0
4165,Jacó,chuleta,40
4166,Jacó,Churchill,0
4167,Jacó,churrasco a la parrilla,0
4168,Jacó,cocadas,0
4169,Jacó,coconut gater,0
4170,Jacó,coctel de camarón,3
4171,Jacó,coctel de cambute,0
4172,Jacó,coctel de ostras,0
4173,Jacó,coctel mixto,0
4174,Jacó,cocteles,20
4175,Jacó,colombiana,5
4176,Jacó,comida italiana,48
4177,Jacó,comida mexicana,33
4178,Jacó,comida rápida y comidas rápidas,0
4179,Jacó,comidas rápidas,34
4180,Jacó,Comidas vegetarianas,12
4181,Jacó,Confites de zanahoria,0
4182,Jacó,Conserva de coco,0
4183,Jacó,Conserva de papaya,0
4184,Jacó,conserva de toronja,0
4185,Jacó,consomé de pollo con vegetales,0
4186,Jacó,Corona de yuca,0
4187,Jacó,corvina,31
4188,Jacó,Cosposa,0
4189,Jacó,Cosposas de elote,0
4190,Jacó,costilla a la barbacoa,2
4191,Jacó,costilla baby back,0
4192,Jacó,costilla bbq,0
4193,Jacó,costilla de cerdo y costillas,3
4194,Jacó,costilla frita,2
4195,Jacó,costillas,114
4196,Jacó,crema,51
4197,Jacó,Crema de ayote sazón,0
4198,Jacó,Crema de cacao,0
4199,Jacó,crepas,1
4200,Jacó,Cuajada,2
4201,Jacó,Cubases,0
4202,Jacó,curry con pollo,0
4203,Jacó,dados de queso,0
4204,Jacó,dedos de pescado,4
4205,Jacó,dedos de pollo,6
4206,Jacó,Delicias de coctel de frutas,0
4207,Jacó,dim sum,0
4208,Jacó,dobladas,0
4209,Jacó,Doraditas,0
4210,Jacó,Dulce de grosella,0
4211,Jacó,Dulce de papaya,0
4212,Jacó,Dulce pan,0
4213,Jacó,Dulces de fruta,0
4214,Jacó,dumplings,1
4215,Jacó,elote con mantquilla,0
4216,Jacó,elotes,0
4217,Jacó,empanada,37
4218,Jacó,empanada arreglada,0
4219,Jacó,Empanada casera de queso,0
4220,Jacó,Empanada de queso,0
4221,Jacó,Empanadas de chiverre,0
4222,Jacó,Empanadas de piña y fresa,0
4223,Jacó,Empanadas de plátano maduro,0
4224,Jacó,Empanadillas rellenas con jalea de piña,0
4225,Jacó,emparedado cubano,0
4226,Jacó,enchilada,23
4227,Jacó,Encurtido de pepinillos dulces,0
4228,Jacó,Encurtido de repollo agrio,0
4229,Jacó,Encurtido de verduras en mostaza,0
4230,Jacó,ensalada,470
4231,Jacó,Ensalada con atún,6
4232,Jacó,Ensalada de  mango,0
4233,Jacó,Ensalada de berros,0
4234,Jacó,ensalada de camarón,3
4235,Jacó,Ensalada de chayote,0
4236,Jacó,ensalada de pera y gorgonzola,0
4237,Jacó,ensalada de pollo,21
4238,Jacó,ensalada griega,2
4239,Jacó,ensalda cesar,17
4240,Jacó,ensalda de repollo,14
4241,Jacó,ensalda rusa,1
4242,Jacó,enyucados,0
4243,Jacó,Escabeche,5
4244,Jacó,Escabeche con atún,0
4245,Jacó,Escabeche costeño,0
4246,Jacó,Escabeche criollo,0
4247,Jacó,Escabeche de guineo,0
4248,Jacó,Escabeche de pejibaye,0
4249,Jacó,Escabeche de pescado o atún,0
4250,Jacó,Escabeche de verduras ,1
4251,Jacó,Esfera de oro Quepo,0
4252,Jacó,española,109
4253,Jacó,Estofado de bambú,0
4254,Jacó,Estofado de cubaces con cerdo,0
4255,Jacó,estofados,10
4256,Jacó,fajitas de carne,3
4257,Jacó,fajitas de pollo,23
4258,Jacó,fajitas mixtas,1
4259,Jacó,Fiesta de pollo,0
4260,Jacó,filet a la milanesa,0
4261,Jacó,filet de pescado,20
4262,Jacó,filet de pescado a la pimienta,0
4263,Jacó,filet de pescado a la vasca,0
4264,Jacó,filet de pescado en salsa a la diabla,0
4265,Jacó,filet de pescado en salsa blanca,1
4266,Jacó,filet de pescado en salsa criolla,0
4267,Jacó,filet de pescado en salsa de camarón,0
4268,Jacó,filet de pescado en salsa jalapeña,0
4269,Jacó,filet de pescado en salsa vasca,0
4270,Jacó,filet de pescado relleno de mariscos,0
4271,Jacó,filet de pollo gordon bleu,0
4272,Jacó,filet mignon,52
4273,Jacó,filete,245
4274,Jacó,filete al ajillo,0
4275,Jacó,Filete de pargo,2
4276,Jacó,Filete de pargo con salsa de camarón,0
4277,Jacó,FIlete de pescado frito,3
4278,Jacó,Flan de ayote sazón,0
4279,Jacó,Flan de coco,3
4280,Jacó,flauta de carne,0
4281,Jacó,flauta de pollo,0
4282,Jacó,flautas,2
4283,Jacó,focaccia,9
4284,Jacó,focacha,0
4285,Jacó,Fresco de arazá,0
4286,Jacó,Fresco de carambola con arroz,0
4287,Jacó,Fresco de cas,3
4288,Jacó,Fresco de cas con menta,0
4289,Jacó,fresco de frutas,1
4290,Jacó,Fresco de guapinol,0
4291,Jacó,Fresco de limón,1
4292,Jacó,Fresco de mango,0
4293,Jacó,Fresco de mango y arazá,0
4294,Jacó,Fresco de naranja agria con tapa de dulce,0
4295,Jacó,Fresco de piña,1
4296,Jacó,Fresco de sirope,0
4297,Jacó,Fresco de tamarindo,1
4298,Jacó,fried cake,0
4299,Jacó,Frijoles blancos con carne de cerdo,0
4300,Jacó,Frijoles blancos con pescado,0
4301,Jacó,frijoles con cerdo,0
4302,Jacó,frito,118
4303,Jacó,Frito de cerdo,0
4304,Jacó,fruta de pan,0
4305,Jacó,gallina achotada,0
4306,Jacó,Gallina casera,0
4307,Jacó,Gallina casera achiotada,0
4308,Jacó,Gallina casera enjarrada,0
4309,Jacó,Gallina casera rellena,0
4310,Jacó,Gallina criolla,0
4311,Jacó,Gallina enjarrada,0
4312,Jacó,Gallo pinto,23
4313,Jacó,gallos,0
4314,Jacó,Gallos de arracache,0
4315,Jacó,Gallos de carne,0
4316,Jacó,Gallos de carne ahumada. Receta criolla familiar,0
4317,Jacó,Gallos de chicasquil,0
4318,Jacó,Gallos de cubases,0
4319,Jacó,Gallos de frijoles,0
4320,Jacó,Garbanzos,1
4321,Jacó,Gaseosas,14
4322,Jacó,Gelatina de aguacate con crema de café,0
4323,Jacó,Gelatinitas de naranja,0
4324,Jacó,Ginebra,0
4325,Jacó,gorditas,1
4326,Jacó,Granizados,3
4327,Jacó,Guaro,20
4328,Jacó,Guineos en salsa de tomate,0
4329,Jacó,Guiso,2
4330,Jacó,Guiso de ossobuco,0
4331,Jacó,guiso de verdura,0
4332,Jacó,hamburguesas,780
4333,Jacó,helados de sorbetera,0
4334,Jacó,Hiel,0
4335,Jacó,hojas,10
4336,Jacó,Horchata,4
4337,Jacó,Horchata de fideos,0
4338,Jacó,Huevo con arroz,1
4339,Jacó,huevo duro,4
4340,Jacó,Huevos rancheros,14
4341,Jacó,hummus y pita,1
4342,Jacó,Jalea de naranja,1
4343,Jacó,jocote con sal,0
4344,Jacó,Jugo de arazá,0
4345,Jacó,Jugo de berenjena,0
4346,Jacó,kimchi,0
4347,Jacó,kimchi jjigae,0
4348,Jacó,Langosta a la parilla,6
4349,Jacó,Leche dormida,0
4350,Jacó,lengua en salsa,0
4351,Jacó,Licor,13
4352,Jacó,Lomito,15
4353,Jacó,lomito a la pimienta,1
4354,Jacó,lomito a la plancha,1
4355,Jacó,lomito de res,1
4356,Jacó,lomito mar y tierra,0
4357,Jacó,Lomo,165
4358,Jacó,Lomo de carne,0
4359,Jacó,Lomo relleno,0
4360,Jacó,Lomo relleno campesino,0
4361,Jacó,Lomo tico bañado,0
4362,Jacó,maduro con queso,0
4363,Jacó,malanga y tocino,0
4364,Jacó,mango con sal,0
4365,Jacó,Mangos verdes,0
4366,Jacó,mano de piedra,0
4367,Jacó,Mariscada,31
4368,Jacó,Mariscada a la mantequilla,0
4369,Jacó,Mariscada al ajillo,0
4370,Jacó,mariscada boruca,0
4371,Jacó,Mariscada boruca de Corrohore,0
4372,Jacó,mariscos,379
4373,Jacó,mate,1
4374,Jacó,Mazamorra,0
4375,Jacó,Mazamorra de maíz pujagua,0
4376,Jacó,mazorcas,0
4377,Jacó,mc donalds,4
4378,Jacó,mediterránea,26
4379,Jacó,mejillones al ajillo,0
4380,Jacó,melcochón,0
